Record_ID,Customer_ID,dob,State_ID,Occupation_ID,Investment_Exp,Expected_Fund_Size,Residual Proportion,Freq_of_Investment_ID,Portfolio_Driver,Risk_Profile,Return_Profile,Stretegy_ID
224877230,8013,23/04/2017,7,440,9,21408.01,0.241500136,6,Manual,3,3,4
829355432,4096,10/10/1985,6,384,2,27518.94,0.441255545,4,Manual,1,5,4
835120520,6254,23/05/2002,8,857,4,50437.9,0.478754018,4,Manual,3,1,3
610360460,2032,17/08/1997,4,347,7,95986.95,0.405375363,1,Manual,3,2,5
262424883,5386,1/05/2013,1,246,2,32142.99,0.358561087,4,Auto,5,3,2
537207259,1424,13/06/1971,8,102,4,62206.79,0.286226323,4,Manual,4,1,5
216843544,4922,22/07/1988,3,268,2,64575.31,0.084861395,2,Manual,5,2,5
354987952,2650,24/07/1982,8,635,6,5428.56,0.035957218,6,Auto,2,3,1
816900560,7549,9/09/1997,5,371,6,78482.34,0.34630267,5,Auto,5,1,5
865735173,5768,24/03/2014,3,840,1,59137.59,0.387698818,2,Auto,5,1,2
28149500,2525,18/06/1976,8,700,1,45272.36,0.320170522,4,Manual,1,3,4
490118490,3194,1/11/2011,6,138,4,41758.96,0.394184722,5,Manual,5,4,3
566968086,2133,6/05/2004,4,491,3,87752.15,0.354621746,1,Auto,3,5,5
67822136,5166,4/09/2010,2,704,2,7523.91,0.234246988,2,Manual,3,2,5
393375783,7192,17/06/2009,8,242,1,34453.06,0.063052346,5,Manual,2,4,2
101209312,7137,12/08/1982,7,634,3,78204.89,0.470545847,6,Manual,1,2,2
305045818,7637,3/02/1991,3,235,2,68841.14,0.227307356,5,Manual,5,5,2
913736565,9769,9/10/1997,7,706,5,46777.77,0.199940161,2,Manual,1,1,2
937903089,7401,4/02/2007,5,418,2,73959.04,0.062075749,4,Manual,4,2,4
495612760,9961,22/09/1970,2,594,5,6280.27,0.348707239,6,Auto,3,1,4
312616572,3206,7/04/2020,1,787,2,40715.7,0.320407587,2,Manual,2,3,5
879063420,8091,9/02/1987,6,866,7,62353.32,0.212057194,5,Auto,5,2,5
339210153,1097,14/11/1996,8,10,2,90692.49,0.482232562,3,Auto,3,3,3
307987072,9767,28/04/1971,4,382,5,7450.43,0.268627369,2,Auto,5,5,2
979761230,7913,18/10/2009,2,201,10,7726.24,0.425408897,1,Manual,3,2,3
159001624,5392,22/12/2008,4,89,7,41973,0.0458541,5,Manual,1,2,5
999057742,1284,24/08/1988,1,892,1,7147.69,0.17543474,3,Manual,5,2,5
612602315,5942,25/08/1995,4,491,8,15591.58,0.374560512,1,Auto,2,5,1
116138026,1783,18/02/1989,1,103,3,82809.89,0.125551158,5,Manual,1,2,1
101658189,4630,1/10/1978,1,638,1,3798.54,0.368000739,7,Auto,5,2,5
137875001,2141,23/07/2015,5,281,7,30837.53,0.345727385,6,Auto,2,4,1
818036197,9156,10/06/1975,3,104,9,39013.74,0.135785848,2,Auto,2,5,2
102030250,1151,24/10/1987,2,70,10,35255.63,0.248494858,2,Auto,5,2,5
864889145,4432,14/08/2015,3,271,10,52498.14,0.018570838,7,Auto,1,4,1
495676462,763,9/12/1998,4,264,3,28082.97,0.350746576,2,Manual,3,4,2
690963887,5155,22/07/1998,7,67,10,37127.91,0.04373249,5,Manual,2,4,1
111050020,7006,8/11/1982,7,486,8,40467.64,0.432765256,5,Auto,3,2,2
830692020,2245,8/01/2005,6,347,8,96851.85,0.342711056,6,Manual,4,3,3
123676407,5656,24/11/1973,1,227,7,50443.86,0.493552811,4,Auto,2,3,1
788198195,4828,17/04/2004,3,901,10,65087.87,0.297816017,5,Auto,3,3,3
507229176,4470,19/02/1971,7,772,7,41565.38,0.418506905,6,Manual,2,5,2
677776386,4011,24/05/2000,7,875,4,6215.81,0.113828268,3,Auto,1,1,3
918596137,6186,4/05/2011,7,453,9,38833.41,0.349115323,2,Auto,4,2,1
184768508,9187,10/03/1995,6,198,9,7853.64,0.156321888,7,Manual,4,1,2
123303429,9849,26/08/2014,8,520,2,34021.96,0.037935621,1,Manual,1,3,2
327604976,9260,17/07/1994,6,419,9,730.48,0.434166277,5,Auto,3,5,5
544489390,2889,18/08/1979,5,742,1,74629.14,0.389894421,5,Manual,2,5,4
492829484,581,2/11/1994,7,364,4,63264.48,0.218011406,5,Manual,1,1,4
761827680,4107,9/02/2014,1,648,4,8549.04,0.487033614,5,Auto,5,2,4
185418804,2387,1/05/1987,8,670,5,66098.89,0.497973419,1,Manual,2,1,3
327939367,1296,11/10/1983,5,25,10,24304.43,0.156024416,7,Manual,2,4,4
345463832,6017,5/04/2013,4,189,9,97587.97,0.181693592,3,Manual,5,3,1
515122302,9573,28/02/2015,5,720,7,72922.91,0.267478103,5,Manual,3,5,2
555750414,499,1/04/1971,4,559,5,46066.18,0.341145586,6,Manual,5,1,2
866940300,1019,21/12/2011,2,737,6,38297.7,0.094469382,3,Manual,2,3,4
221107175,3946,18/07/1977,6,653,6,45479.2,0.378333466,2,Auto,5,3,3
635134785,4263,21/04/2006,4,352,7,63563.44,0.289320732,1,Auto,3,1,5
633056399,6235,10/02/2001,1,804,10,30167.12,0.35335785,7,Auto,4,1,1
476142374,4601,2/01/1994,4,416,4,52621.65,0.2501328,2,Manual,4,4,2
220536240,9710,24/05/2011,7,797,8,2839.33,0.302123742,5,Manual,4,3,4
824814259,948,25/10/1982,7,308,8,13972.77,0.424709117,5,Manual,3,1,5
365851791,5024,8/07/1981,4,277,4,53221.83,0.040805668,6,Auto,1,3,2
405516802,2294,17/01/2015,4,110,10,65103.8,0.340214119,7,Auto,4,1,2
367496575,9806,27/07/1998,3,549,4,55220.24,0.001929465,5,Manual,1,2,5
790446585,1658,18/06/2007,5,214,7,16876.34,0.335409205,5,Auto,5,2,5
97206305,3694,26/06/2006,2,698,8,5329.31,0.201790437,7,Manual,1,1,1
322938392,6949,8/10/2007,3,393,6,83738.25,0.257621467,5,Auto,5,3,2
24389810,7648,16/06/1971,2,537,1,75617.77,0.066987279,1,Auto,3,4,3
497633683,8366,23/03/2016,3,740,3,89869.48,0.276426806,5,Auto,2,4,5
219785139,3696,27/03/1982,6,647,2,12116.17,0.38100287,4,Manual,3,1,3
72669355,6084,15/01/1980,3,172,10,44446.37,0.39038149,7,Manual,5,5,2
266657281,5944,24/11/1983,8,802,3,34611.64,0.176587405,4,Manual,2,2,5
331895122,5990,1/02/1983,6,517,7,21426.49,0.026244262,4,Auto,3,3,4
71094052,6253,5/03/1987,4,564,5,10097.12,0.170540663,1,Manual,4,1,2
639574990,7187,17/05/1986,5,731,10,42929.68,0.469246326,5,Auto,3,1,5
811703899,6016,24/09/1990,8,18,6,67364.33,0.204771022,1,Auto,3,2,1
89891510,1189,8/04/1971,7,813,4,99847.68,0.315539826,5,Manual,2,1,4
502037337,7554,11/05/2004,5,234,3,35769.69,0.246086774,3,Auto,1,4,5
341646833,5910,27/09/1974,4,617,9,49309.2,0.043240797,1,Manual,5,4,2
900012359,1781,6/06/2003,6,478,6,5872.15,0.3962328,7,Auto,3,2,5
527164985,1732,20/03/1993,1,223,4,97145.14,0.182596683,7,Auto,1,1,5
662059679,2561,5/02/1982,8,461,8,95970.03,0.482510664,1,Manual,1,3,1
754782639,1664,4/01/1985,1,546,6,11532.25,0.047457972,4,Manual,1,1,5
424927147,9272,6/07/2005,6,200,9,61476.05,0.31269055,7,Manual,1,1,5
45135589,5551,17/06/2014,7,65,9,98850.85,0.122712902,5,Manual,3,2,1
410019280,8744,14/01/1996,2,671,2,37426.96,0.366432578,5,Auto,2,1,1
305607179,7762,10/05/1972,5,751,3,97079.74,0.444902876,4,Auto,1,3,2
155009908,2550,19/01/1973,5,647,9,67076.8,0.45494102,3,Auto,3,5,1
292804733,7464,13/08/1991,1,586,1,52056.67,0.433604265,6,Auto,2,2,2
81358439,2269,18/02/2001,6,637,6,68514.01,0.158534844,6,Auto,4,3,4
593646508,7083,8/04/1978,1,418,3,54868.03,0.25019879,4,Auto,5,4,1
245448935,7288,27/10/1972,2,573,10,30436.1,0.243190671,7,Auto,3,4,2
668524382,7905,11/02/1979,6,646,10,84668.67,0.493027781,6,Manual,3,1,4
948265539,8462,15/11/2012,8,449,10,10263.63,0.076937679,7,Manual,3,1,5
218262199,4399,3/07/1977,1,688,5,17428.82,0.280505918,7,Auto,5,3,4
732566999,1090,2/11/2014,3,443,3,82244.95,0.408498642,7,Auto,4,1,3
440980591,7482,12/05/1990,7,797,10,7053.05,0.064970633,1,Manual,5,5,2
186618678,3913,9/05/1995,1,20,2,5417.77,0.180602029,4,Auto,5,1,5
400286705,2169,28/06/2016,5,328,10,26161.89,0.046158577,6,Manual,1,5,4
327555412,1503,11/07/2012,4,766,9,24818.66,0.374362399,7,Manual,4,1,1
60473906,4565,1/08/1995,5,94,3,43504.63,0.015888649,1,Auto,1,3,2
577833689,6912,3/06/2019,6,162,4,8613.53,0.491297837,6,Manual,5,1,1
572082432,4671,24/12/2008,3,274,8,97285.61,0.214446813,7,Auto,3,5,4
660618824,4858,20/03/1982,4,368,2,30389.06,0.017780936,5,Manual,4,1,5
753820660,3022,2/12/2019,8,649,8,17190.39,0.120728748,4,Manual,4,2,3
112021244,945,10/10/2015,5,439,2,1451.4,0.122763893,4,Manual,2,1,2
981676043,6241,18/04/2000,5,420,7,75922.11,0.41081192,7,Manual,3,5,5
682951075,4636,18/06/2008,1,349,1,74958.83,0.025205303,7,Auto,4,3,1
409981055,3516,1/10/1971,7,466,3,78246.29,0.35515018,1,Manual,5,1,5
706383178,2902,7/03/2013,1,333,5,95846.04,0.153460305,1,Manual,4,1,3
55131183,4470,3/10/1979,2,637,7,5379.42,0.111186609,3,Manual,2,5,4
18496243,7651,15/06/1992,8,749,2,30933.38,0.486023328,5,Auto,1,2,5
81088435,1347,18/06/2004,7,761,4,72031.67,0.208839414,6,Manual,3,5,5
666018464,3014,5/04/2012,8,855,6,39623.5,0.02647565,4,Manual,4,4,5
315680463,1804,12/06/2021,7,684,2,8135.79,0.198509269,4,Manual,1,3,3
288120923,4638,6/07/1978,3,154,8,27134.04,0.095459043,5,Manual,3,4,4
725836365,3687,7/11/1972,5,180,7,95833.04,0.347190185,5,Auto,1,3,1
388093547,5043,28/02/1970,7,722,7,39651.07,0.457985321,4,Manual,1,4,2
502356766,5648,17/07/1977,2,297,7,50591.81,0.240467294,6,Auto,1,4,1
602122328,7888,28/11/1980,8,109,6,44964.45,0.208683571,3,Manual,5,2,5
518692031,6291,5/12/2018,4,686,7,56538.11,0.226876829,2,Auto,5,5,5
435480673,1825,12/01/2009,8,391,6,21033.68,0.25955553,1,Auto,5,4,2
743872692,4510,11/04/2012,3,259,5,4614.28,0.460464931,7,Auto,5,1,5
743165194,1229,9/07/1986,2,148,8,71635.27,0.144351238,2,Auto,5,5,3
598582537,1658,21/11/1992,6,471,5,140.54,0.438846879,6,Manual,3,3,2
842742227,9427,16/01/2002,5,704,1,53272.27,0.005357305,7,Auto,3,5,4
778051065,2370,5/09/1978,1,408,1,70124.39,0.298273606,6,Auto,2,2,2
846033841,80,21/09/2003,8,183,1,57578.49,0.102969952,4,Manual,4,1,3
605834696,4165,16/12/1985,2,780,1,99888.52,0.46001808,7,Manual,2,4,1
873979606,9565,25/05/1989,8,182,3,78821.8,0.124701778,1,Manual,5,2,4
548248826,3144,11/07/2010,8,558,7,476.03,0.475270076,7,Auto,2,1,1
641666207,8792,24/02/1973,8,435,9,79107.81,0.167170413,5,Auto,3,1,5
298986806,1794,23/07/2009,8,384,10,87337.16,0.346908888,7,Manual,5,1,3
44110036,9051,20/10/2016,5,158,1,6838.94,0.082959488,7,Auto,5,3,5
998483202,762,21/09/1984,6,479,10,53230.12,0.258371448,5,Manual,3,1,4
110179775,1033,12/04/1988,3,307,1,15725.82,0.189490029,4,Auto,5,5,2
371480426,498,19/09/2015,3,250,10,6717.91,0.069869461,1,Auto,3,4,3
129518195,9246,25/11/1977,1,871,8,45349.72,0.389972288,6,Auto,2,5,2
187601203,5784,6/08/2005,1,264,5,3052,0.225951437,5,Manual,4,5,2
642736224,1741,1/05/1974,5,540,5,36806.6,0.472322234,2,Manual,4,2,1
216533839,3243,19/09/2007,5,138,8,98847.16,0.118619656,4,Manual,4,1,2
351088820,7784,13/08/2015,4,515,5,78165.13,0.135820785,4,Auto,2,5,5
86001605,2397,25/10/2009,6,410,4,11279.52,0.140331397,4,Auto,3,3,2
300615413,7544,8/02/2018,3,757,4,95257.15,0.239528402,4,Auto,2,5,1
997762252,7112,19/03/1993,3,133,6,78059.19,0.303633233,3,Manual,3,3,2
988366803,95,24/07/1992,8,134,4,42091.87,0.437964453,4,Manual,3,1,3
778274741,1297,24/01/1984,7,520,10,71492.87,0.124984405,3,Auto,2,3,3
754013515,2182,8/11/1984,5,108,3,23555.92,0.362430615,4,Auto,3,3,3
777098295,3846,13/06/1979,3,570,10,50153.05,0.058153517,5,Auto,1,2,5
194750196,8269,22/04/2000,6,882,3,74766.72,0.400982494,4,Auto,3,2,4
307638824,5876,10/11/1986,4,8,5,39901.89,0.189491151,4,Auto,1,5,3
58199801,9172,23/09/1982,2,751,5,71576.28,0.188523373,1,Auto,2,4,5
464595586,9151,7/01/2017,6,641,10,62206.59,0.324631383,5,Manual,5,4,3
47633030,6227,27/12/1979,1,862,5,15247.03,0.2880062,1,Auto,5,3,3
485344762,9859,28/03/1994,2,463,3,6459.74,0.456602653,5,Auto,5,5,4
59568415,4118,1/09/1981,8,268,1,23593.48,0.139966678,3,Auto,5,3,4
372767027,65,19/04/2011,4,120,2,39379.68,0.30256858,5,Auto,5,2,3
434127391,5610,20/01/2018,1,350,4,54625.63,0.23859968,3,Manual,2,2,4
83247831,6219,4/09/1997,5,726,5,72404.34,0.188576192,4,Auto,1,2,5
14129545,7695,18/01/2013,4,174,5,92835,0.449583919,3,Auto,1,3,5
929179999,5708,18/01/1992,1,614,4,70689.36,0.195330172,1,Auto,3,4,3
50105129,9505,22/06/2009,5,39,8,15770.84,0.428245523,2,Auto,5,2,1
451062025,7941,15/05/2021,5,776,10,3339.25,0.447222261,3,Manual,1,2,5
246159554,4326,20/04/1998,1,146,10,95832.46,0.204462204,2,Manual,1,2,5
648197831,2549,24/02/1981,5,670,7,558.67,0.084337052,4,Manual,3,2,2
644252505,7366,1/04/1992,5,216,7,93531,0.284127155,7,Manual,2,4,2
401678801,3513,16/07/2001,6,810,1,17725.46,0.166263935,6,Auto,2,2,5
563689481,4464,9/04/1993,4,363,1,50106.96,0.274926243,1,Manual,2,2,2
926323930,5823,7/11/1987,1,504,2,43582.67,0.036279238,5,Manual,2,4,5
550956546,1598,2/08/1978,6,846,6,19755.06,0.062691502,6,Auto,4,3,3
154417441,4114,2/01/1990,2,376,3,11094.72,0.126290155,5,Manual,3,4,1
425620539,815,20/12/2012,5,115,10,48663.97,0.489599525,7,Auto,2,1,2
40142001,4244,13/04/2005,8,640,9,40741.05,0.265427738,2,Manual,3,5,3
216391234,3717,26/07/2020,3,633,9,70269.67,0.414588275,3,Auto,1,3,3
879829373,2799,7/10/1979,2,144,7,98281.03,0.283839017,6,Manual,3,4,2
198913572,7264,7/03/1973,7,412,9,90625.91,0.493028421,2,Auto,4,3,4
894583767,6203,9/03/1981,2,886,4,44730.64,0.270566007,5,Manual,4,2,1
749776559,9752,23/02/1993,6,112,2,89315.18,0.12524902,4,Auto,5,3,2
991614622,7382,23/07/2011,3,344,9,63198.18,0.182772341,5,Manual,1,3,3
85118844,7859,5/06/2007,6,136,10,34432.87,0.313088909,1,Manual,3,2,4
121548088,8032,13/10/1989,2,6,2,77469.68,0.377734532,1,Auto,4,2,4
123402150,2044,5/07/1995,5,510,7,56618,0.460235879,2,Manual,2,3,2
785237126,6299,15/09/1976,4,133,1,5719.48,0.453316911,6,Manual,2,4,4
220686505,9125,5/06/2016,3,457,5,87760.2,0.477913291,2,Manual,4,1,5
934938821,8211,15/08/2019,1,100,5,54745.95,0.38946796,6,Auto,4,5,4
874149506,4132,8/07/2011,8,413,4,36567.61,0.410287645,6,Manual,4,4,1
517281018,6164,2/02/2003,5,501,4,6538.74,0.33082899,2,Auto,2,5,2
576021688,7169,5/09/1970,4,582,8,61540.75,0.350019077,5,Auto,3,3,4
11765758,4467,28/06/1989,7,32,10,29959.13,0.479661817,1,Manual,4,2,4
482278107,4403,2/01/2015,2,821,3,96390.62,0.41634723,4,Auto,3,3,3
771482600,1250,14/07/2006,7,339,3,31722.26,0.309911864,6,Manual,5,3,4
846914232,2552,24/02/2017,6,331,8,99930.15,0.128777389,4,Auto,3,1,4
755448274,8767,16/04/1989,4,108,3,74034.67,0.364019097,6,Manual,3,3,2
970337258,5309,8/05/1984,8,46,1,3576.68,0.403887467,3,Manual,4,4,1
167874309,265,9/06/2012,1,561,2,42477.31,0.033140216,5,Manual,4,5,5
82461351,4263,11/01/2017,5,656,10,52683.15,0.370296449,7,Auto,2,5,2
972323730,1796,11/09/2011,1,535,10,98808.11,0.34424003,5,Manual,4,4,4
675223561,2787,23/04/1987,7,176,10,30042.14,0.063480207,1,Manual,1,5,3
529521098,5825,20/01/1970,8,772,8,1243.76,0.394949992,3,Manual,4,4,5
137716914,2588,15/05/2011,6,678,10,91607.53,0.454804496,5,Manual,5,1,4
459692589,4376,13/08/1971,3,433,6,47737.96,0.363790419,6,Auto,3,5,5
838716073,297,4/06/2009,5,906,5,58777.74,0.043829664,6,Auto,1,3,5
517201604,8557,10/05/2002,7,117,3,97729.61,0.49330236,6,Manual,3,1,2
148807646,9599,5/02/1995,7,913,6,85957.5,0.457831358,6,Manual,3,1,3
864128929,370,20/02/2012,4,365,1,14264.65,0.096681276,7,Manual,2,1,3
22809466,312,1/04/1974,5,158,4,99087.96,0.446679234,2,Auto,2,4,5
602739064,9779,5/06/2012,6,830,2,17340.62,0.076750111,7,Manual,1,4,5
308021149,1596,10/07/1982,3,358,4,9429.67,0.195829107,7,Auto,3,5,3
858106781,7247,8/08/2008,2,230,1,66437.46,0.281305907,5,Manual,2,1,4
594605045,7148,12/05/2018,4,215,1,46978.31,0.344608402,5,Auto,2,4,5
18577428,6949,14/10/1997,2,658,9,74715.69,0.385731552,6,Auto,2,5,5
530914767,5341,26/01/1990,3,443,10,73215.25,0.403851355,6,Auto,1,4,5
751865552,2157,11/04/1995,1,738,8,31180.11,0.241737408,5,Manual,2,3,3
431178505,372,18/07/2000,1,127,4,24013.99,0.076709875,7,Auto,2,4,5
679055100,2849,18/01/2008,7,217,6,27832.67,0.353318184,2,Manual,1,3,2
792560600,8902,9/10/1970,4,571,7,39705.98,0.070258302,7,Manual,3,1,4
789502725,4538,15/08/2011,4,568,10,79649.01,0.424759496,6,Manual,1,5,4
790099557,652,19/11/2009,4,606,3,11863.09,0.320195662,1,Manual,2,4,4
756386497,6604,23/02/1998,7,136,8,45022.61,0.417064861,5,Auto,1,2,3
730137416,8359,10/06/1992,3,76,3,62538.73,0.159839645,3,Auto,2,2,4
641274941,8544,4/06/1982,5,846,7,20991.51,0.012212529,4,Auto,3,1,5
912303160,5794,17/07/1994,5,539,7,77723.35,0.25897359,4,Manual,4,3,3
107546292,5634,11/03/1970,5,165,2,95651.78,0.127843177,7,Manual,5,2,2
759651743,9370,15/05/1974,4,332,2,51269.74,0.353199956,3,Auto,2,5,5
181956291,6685,23/05/2000,8,678,8,14064.93,0.314447344,1,Auto,1,4,1
25469694,3146,18/11/2020,2,897,1,41262.14,0.242082119,4,Manual,3,3,2
900958970,7859,17/05/1984,2,852,3,56032.9,0.085541971,3,Manual,3,3,1
982542969,4072,4/03/2010,6,8,5,55571.06,0.057788309,2,Manual,2,4,4
179828720,8125,10/11/1985,6,473,10,14522.05,0.482261714,7,Manual,1,1,2
80087700,598,5/06/2008,3,205,10,19241.99,0.334174535,5,Auto,3,2,1
665026508,500,17/09/2004,5,813,6,99308.4,0.342069112,1,Manual,4,5,1
798808720,5612,17/08/2008,6,303,10,63611.61,0.391623419,7,Auto,1,2,5
545297586,721,28/02/2013,8,348,7,35318.06,0.265347406,2,Manual,2,1,1
856882846,9557,16/04/1977,6,152,10,44095.23,0.027822206,5,Auto,5,5,1
493250352,1267,3/11/2021,5,85,1,15086.21,0.018163088,1,Auto,1,2,3
866600136,2524,6/08/1981,7,104,5,50867.33,0.204216001,1,Auto,5,1,1
852252054,740,28/11/2012,6,244,10,47211.75,0.200716614,1,Auto,5,3,3
549846464,5874,7/05/1994,5,585,9,68462.89,0.123541052,6,Auto,5,4,3
292580663,6651,23/02/1979,4,780,1,37973.82,0.307058995,2,Auto,4,4,1
557853905,9585,21/01/1983,4,504,2,82143.5,0.080174199,2,Auto,5,1,5
131523949,4466,16/03/2011,4,375,5,41295.73,0.251076345,4,Auto,3,5,1
664947249,7852,4/12/1991,3,213,1,55331.88,0.20614931,4,Auto,4,1,3
746932631,9364,18/05/1972,6,789,1,26790.02,0.105415917,2,Auto,3,2,2
652775635,162,25/11/1991,3,407,6,2022.69,0.076634655,1,Manual,4,3,4
838158172,9229,13/04/1991,3,356,4,61539.03,0.329120036,4,Manual,1,1,4
569730616,2321,16/09/2020,5,500,9,7948.75,0.195907529,5,Manual,4,2,4
475082796,6824,5/03/1993,6,676,2,47848.24,0.299042908,5,Auto,3,3,5
251800868,1618,21/11/2005,3,637,10,91560.94,0.463398943,5,Auto,4,1,1
213887454,287,4/05/2001,7,659,1,28715.94,0.208615189,4,Manual,4,2,5
876318736,1171,14/10/2003,3,772,10,31635.58,0.42077521,6,Auto,5,2,2
234161252,7205,27/03/1982,5,727,4,38437.86,0.458941556,5,Manual,3,2,1
646224376,7674,12/02/1983,7,558,4,63886.45,0.271187792,6,Manual,1,1,5
378107707,523,26/04/1986,6,624,2,60316.67,0.157498424,2,Manual,4,4,5
39348279,2613,25/03/1972,7,911,9,58647.71,0.075454696,3,Auto,2,5,4
555169850,8742,12/06/1996,8,92,3,27742.97,0.192505315,6,Manual,1,3,4
658621799,4021,15/02/1979,3,283,5,3871.79,0.300868512,1,Auto,5,3,1
389057652,7002,12/08/1972,7,305,6,87170.83,0.49832466,7,Manual,1,2,1
266326224,456,25/09/1985,6,765,2,74526.75,0.462822035,5,Auto,3,2,4
481399386,8154,23/09/1976,5,367,6,62500.9,0.331010819,6,Auto,2,4,1
678418587,4501,11/05/1986,2,409,2,22161.32,0.191280106,4,Auto,1,5,4
110333922,2223,18/05/2011,7,83,5,30047.24,0.169334492,2,Auto,2,3,5
597215384,6776,1/06/1970,1,117,4,35995.92,0.035342647,3,Auto,2,5,3
159549568,624,12/03/2007,5,380,9,32768.36,0.256737346,1,Auto,4,4,1
327928370,578,12/03/1991,1,283,8,23579.69,0.386539405,7,Manual,1,3,4
632492343,6422,7/08/1980,4,564,5,55083.55,0.388963214,7,Auto,3,3,5
594793084,5065,8/08/2021,4,83,10,86748.16,0.330545436,5,Auto,3,3,3
207226390,9789,15/09/2018,7,441,2,21117.37,0.453744136,5,Auto,4,2,5
680143097,5236,27/06/1996,5,137,10,21964.41,0.213361572,4,Manual,2,3,3
302589692,4148,9/07/2008,8,274,7,68296.69,0.413372176,6,Auto,2,3,2
96640788,1227,14/04/1976,7,710,9,74251.17,0.318213524,3,Auto,4,4,4
604400253,9951,25/03/1991,5,539,6,65728.71,0.233885566,1,Auto,4,4,4
170173517,8587,5/10/2007,3,688,9,2126.12,0.346128782,2,Manual,4,2,4
249320783,6074,3/10/1979,4,15,4,97675.4,0.267582115,3,Auto,1,4,5
222899603,3358,23/10/2018,4,249,8,54869.36,0.49604166,4,Manual,3,5,3
609391655,563,25/08/1993,1,198,8,58717.22,0.406335405,1,Auto,1,1,5
270005046,8360,20/04/1984,5,715,2,84542.92,0.309967551,3,Manual,1,4,5
276894908,1846,12/07/2021,8,13,6,31246.08,0.495356724,6,Auto,2,1,3
797704037,6964,13/05/2011,8,314,10,82456.81,0.022429384,6,Auto,5,2,5
70351684,670,2/08/2010,2,66,8,22830.65,0.209550984,3,Manual,1,1,4
134121905,9604,14/06/1988,4,538,6,19813.69,0.281024258,7,Auto,5,5,4
326327951,9731,22/02/1986,6,256,3,85877.31,0.468610108,1,Auto,2,1,4
968307458,9701,27/11/1970,1,431,2,32224.72,0.139525837,4,Auto,2,5,3
228997081,9789,15/06/2013,7,593,4,49990.39,0.169770127,3,Manual,3,4,4
425757507,5452,20/05/1991,5,642,7,64717.89,0.213857429,3,Auto,2,3,2
873910055,2990,21/05/2004,3,496,4,86973.89,0.225076779,7,Auto,1,5,3
22111251,2898,21/09/1992,4,117,1,63569.2,0.087305092,4,Manual,5,3,5
603914015,2960,8/02/1983,5,722,2,7413.07,0.147183423,6,Auto,1,4,1
880512627,5022,3/10/2002,4,458,7,82298.04,0.462256799,3,Manual,4,4,3
860717581,2767,21/06/1976,1,375,3,5113.79,0.250322072,6,Manual,3,1,5
63452928,835,11/09/2010,8,684,5,91503.23,0.316354521,2,Manual,3,3,5
864440864,4208,13/06/2008,6,706,6,71145.57,0.166704755,1,Auto,4,2,1
67957233,74,21/06/2010,6,903,3,59134.86,0.352060799,1,Auto,4,5,1
614949980,5190,27/11/2015,4,221,10,17851.49,0.378351901,3,Manual,4,1,1
544822709,2058,20/04/1971,2,593,4,15102.42,0.167687465,1,Manual,1,5,4
544358110,8584,18/12/1980,6,320,10,35946.2,0.298473304,7,Manual,4,4,3
368773791,3371,8/02/1993,7,82,10,22649.64,0.317561129,7,Auto,2,4,1
786995982,4412,21/06/2003,7,389,10,49514.27,0.119070599,1,Manual,5,2,1
932158178,2837,12/01/1999,4,238,6,81987.92,0.074334423,7,Manual,2,1,4
199462919,1356,6/06/2020,3,575,3,65133.03,0.393669429,2,Auto,4,1,4
945793366,4488,3/06/1987,5,224,5,88740.41,0.084453452,2,Auto,2,2,4
427718824,5953,6/02/1983,4,261,9,85975.75,0.09610085,1,Auto,2,3,4
849266824,2551,4/07/2000,6,17,2,75475.01,0.147266617,1,Auto,3,3,4
251236266,3176,9/01/2020,8,320,8,92502.67,0.35540217,3,Auto,2,1,1
719516997,6708,28/02/2013,8,180,9,42041.65,0.419877969,2,Auto,2,2,4
813604330,798,11/11/1981,5,386,2,38757.71,0.088746575,5,Manual,3,5,3
905827887,612,20/09/1984,2,359,2,15599.76,0.134019256,3,Manual,4,5,4
475635590,8171,12/07/1995,1,625,3,34778.74,0.036813023,2,Auto,3,2,5
661237461,3720,24/11/1977,4,588,3,65199.05,0.146022684,6,Manual,3,1,3
993301861,5448,24/08/1989,1,877,8,71546.11,0.144521278,3,Auto,2,2,2
889085444,5158,20/04/1974,8,140,2,43769.77,0.039807275,7,Auto,4,5,1
121022416,2550,1/05/1980,7,318,3,86796.92,0.40983598,6,Manual,2,4,5
460082608,7438,24/10/1992,7,237,4,80707.71,0.115372796,2,Auto,5,1,5
723510739,9756,10/03/1981,8,282,4,38762.24,0.428541493,4,Manual,2,4,1
920152371,2575,6/04/1991,4,878,6,74255.11,0.139270376,3,Manual,4,5,5
771077885,5074,23/10/2019,3,365,3,71064.13,0.353779583,2,Auto,4,2,1
726018582,8527,1/07/1996,7,77,3,72625.38,0.342602717,3,Auto,2,2,4
190180195,832,14/09/2002,2,185,6,62108.59,0.30452084,3,Auto,5,5,5
562524203,8637,23/05/1972,2,88,4,36973.97,0.281463091,3,Auto,2,5,5
468590001,7844,3/04/1988,7,475,10,62068.14,0.086314748,6,Manual,2,1,3
42025719,7619,23/01/1992,5,772,4,61030.07,0.196975209,1,Auto,3,2,1
862759247,6166,24/04/1982,6,49,8,50330.68,0.001148736,5,Auto,4,2,3
728263621,202,4/04/1993,1,440,3,77375.55,0.430873546,6,Manual,5,5,3
143319774,825,5/11/1972,6,912,5,17962.71,0.142650665,5,Manual,1,5,2
346079598,6124,25/03/2002,2,609,9,46270.9,0.179647143,4,Manual,3,1,1
